pedido_id,fecha_pedido,mes_num,dia_semana_num,hora_decimal,es_fin_semana,tipo_pedido,cantidad_items,zona_entrega,carga_trabajo,tiempo_prometido_min,tiempo_total_min,entrega_tarde,dia_semana,mes,hora_pedido
a845c66a-8d7e-42ad-8249-1fbfc7ffb341,2024-12-06,12,5,3.28,0,Domicilio,14,PARQUE DE POBLAMIENTO,0,50,37.00,0,Friday,December,03:17
5143903a-c779-4a2f-bb2d-aa232a62fc77,2024-12-07,12,6,2.57,1,Recoger,15,LOCAL,0,30,25.00,0,Saturday,December,02:34
734c29bd-d815-49a8-b1fa-9a19f9919343,2024-12-08,12,7,4.82,1,Domicilio,20,LA LOMITA,0,50,61.00,1,Sunday,December,04:49
c08e800a-c397-4557-8d8d-2cf3d91fc6bf,2024-12-09,12,1,4.53,0,Recoger en tienda,19,LOCAL,0,30,25.00,0,Monday,December,04:32
47d8e9bc-3197-4c19-bfb4-41b59cda86e7,2024-12-10,12,2,0.73,0,Recoger en tienda,10,LOCAL,0,30,38.00,1,Tuesday,December,00:44
b6f9ba32-5e8a-45dd-a0f3-74d266af42cf,2024-12-11,12,3,4.00,0,Mostrador,11,LOCAL,0,30,21.00,0,Wednesday,December,04:00
53220796-9e90-40e5-b1f0-bebc8f89159b,2024-12-12,12,4,1.87,0,Recoger en tienda,11,LOCAL,0,30,25.00,0,Thursday,December,01:52
83fd9486-0de1-4d04-b7e7-149a6ecbfb43,2024-12-13,12,5,1.60,0,Domicilio,15,TRES CRUCES,0,50,67.00,1,Friday,December,01:36
085aba5f-8f28-4dc7-883c-5cea26550ba2,2024-12-13,12,5,22.85,0,Mostrador,17,LOCAL,0,30,20.00,0,Friday,December,22:51
e9cc6023-2c34-4a71-afee-0facb2307ac5,2024-12-15,12,7,4.15,1,Domicilio,19,ROJO GOMEZ,0,50,60.00,1,Sunday,December,04:09
0f44fddb-22cf-4849-b318-17c7cc6935d0,2024-12-16,12,1,4.65,0,Domicilio,17,AVIACION,0,50,68.00,1,Monday,December,04:39
556d2bd9-8d5d-4e95-9ce0-ba1d876d8dc8,2024-12-16,12,1,22.95,0,Recoger en tienda,11,LOCAL,0,30,40.00,1,Monday,December,22:57
23fd4520-0dba-4859-84af-6a6b69c80a8e,2024-12-18,12,3,0.92,0,Recoger en tienda,14,LOCAL,0,30,22.00,0,Wednesday,December,00:55
b49ea02f-91b3-485e-ac61-7daf791e36fb,2024-12-19,12,4,3.27,0,Recoger en tienda,17,LOCAL,0,30,45.00,1,Thursday,December,03:16
b9c0a0be-a76a-4af2-ba7b-3e9ab23e0b26,2024-12-19,12,4,18.80,0,Domicilio,16,COLALAMBRE,0,50,36.00,0,Thursday,December,18:48
64119cb6-3b66-4aea-9ee3-f2c38a1831a8,2024-12-20,12,5,19.10,0,Mostrador,20,LOCAL,0,30,22.00,0,Friday,December,19:06
85077c7b-1e6e-4211-ba5f-a3d20d744529,2024-12-22,12,7,2.52,1,Domicilio,22,AVIACION,0,50,45.00,0,Sunday,December,02:31
89fc77a8-a1c1-4310-ab3a-31718189c4de,2024-12-23,12,1,1.90,0,Recoger en tienda,18,LOCAL,0,30,20.00,0,Monday,December,01:54
ef3113cf-8814-4010-be1b-fa68ddd44b43,2024-12-24,12,2,3.45,0,Domicilio,9,CHACATITLA,0,50,43.00,0,Tuesday,December,03:27
e0cab2af-e1be-4e49-aafc-67299bedaa59,2024-12-25,12,3,4.23,0,Domicilio,10,AVIACION,0,50,40.00,0,Wednesday,December,04:14
56ff1f6c-e657-46e8-acc0-9e69dc3e61c0,2024-12-26,12,4,2.62,0,Recoger en tienda,13,LOCAL,0,30,24.00,0,Thursday,December,02:37
c05f658a-5b46-4ba4-8bcd-facf7e6a54c6,2024-12-26,12,4,18.35,0,Domicilio,14,LA LOMITA,0,50,35.00,0,Thursday,December,18:21
c8bfacbc-cc7e-49b6-9db1-7b11472d69f8,2024-12-28,12,6,2.50,1,Domicilio,17,LA LOMITA,0,50,42.00,0,Saturday,December,02:30
199fbbbd-5e48-4f2f-90ea-de7e95c4c0ee,2024-12-29,12,7,4.18,1,Recoger en tienda,17,LOCAL,0,30,48.00,1,Sunday,December,04:11
4ca59906-bff3-4114-bbe4-951b93e7381d,2024-12-30,12,1,0.70,0,Domicilio,16,PARQUE DE POBLAMIENTO,0,50,66.00,1,Monday,December,00:42
c4a89f3a-f97a-4916-a53c-280c77838ce3,2024-12-31,12,2,0.10,0,Mostrador,10,LOCAL,0,30,41.00,1,Tuesday,December,00:06
332eaf6a-6941-49a3-b04c-080d4141f81b,2024-12-31,12,2,20.47,0,Domicilio,11,AVIACION,0,50,36.00,0,Tuesday,December,20:28
69a2d068-d1ec-42df-826f-b30f57f640d3,2025-01-02,1,4,4.38,0,Domicilio,7,AVIACION,0,50,57.00,1,Thursday,January,04:23
6d465c42-691b-4f9e-8e4e-f1bb3f109b77,2025-01-03,1,5,3.07,0,Domicilio,8,ROJO GOMEZ,0,50,41.00,0,Friday,January,03:04
171bdb5b-fe45-4ab4-bd6f-a55901688ea7,2025-01-03,1,5,20.68,0,Domicilio,12,PARQUE DE POBLAMIENTO,0,50,75.00,1,Friday,January,20:41
f6998033-d883-4644-95fb-bc14005db148,2025-01-05,1,7,0.87,1,Domicilio,18,PARQUE DE POBLAMIENTO,0,50,39.00,0,Sunday,January,00:52
18a8e982-95ca-449c-8f6c-dfa3ea13da3b,2025-01-06,1,1,2.27,0,Recoger en tienda,14,LOCAL,0,30,22.00,0,Monday,January,02:16
e68fdd46-8241-4508-902e-e8df40b3197c,2025-01-07,1,2,0.75,0,Recoger en tienda,6,LOCAL,0,30,20.00,0,Tuesday,January,00:45
c217c698-c4b5-46e1-8546-f72d87bf26ce,2025-01-07,1,2,20.47,0,Domicilio,9,CENTRO,0,50,80.00,1,Tuesday,January,20:28
8d50b35b-1467-4e22-b888-396fe95a9e85,2025-01-08,1,3,21.68,0,Recoger,10,LOCAL,0,30,20.00,0,Wednesday,January,21:41
69f2a44c-da0e-4307-b677-26e3ae21011b,2025-01-10,1,5,4.18,0,Domicilio,10,CENTRO,0,50,76.00,1,Friday,January,04:11
220103c6-498f-412a-8e1e-a5a2338a4057,2025-01-11,1,6,2.47,1,Recoger,10,LOCAL,0,30,24.00,0,Saturday,January,02:28
024a0a5b-19db-4d17-a675-c80cbced4a17,2025-01-12,1,7,1.57,1,Mostrador,14,LOCAL,0,30,24.00,0,Sunday,January,01:34
c2bf0302-9989-4d96-a857-abcdd92cc92a,2025-01-12,1,7,20.22,1,Domicilio,14,TRES CRUCES,0,50,36.00,0,Sunday,January,20:13
4882dcb9-824c-4e97-91f4-e848b59dac75,2025-01-14,1,2,2.00,0,Recoger en tienda,7,LOCAL,0,30,20.00,0,Tuesday,January,02:00
efda8087-02a5-416d-b45c-ad738e3ea945,2025-01-15,1,3,4.03,0,Recoger,7,LOCAL,0,30,59.00,1,Wednesday,January,04:02
10c0ae5e-836a-4ead-8008-0bb0c8874819,2025-01-15,1,3,22.22,0,Domicilio,8,AVIACION,0,50,43.00,0,Wednesday,January,22:13
b0f5b116-a1c0-4a06-b41e-795e59a8c0d6,2025-01-16,1,4,20.93,0,Domicilio,7,AVIACION,0,50,77.00,1,Thursday,January,20:56
2bb31483-a2c6-4908-b4c8-3a1dfb9789e3,2025-01-18,1,6,3.78,1,Recoger,10,LOCAL,0,30,21.00,0,Saturday,January,03:47
a197f4df-987c-4ea2-87f7-57bb78a98904,2025-01-19,1,7,1.63,1,Recoger en tienda,19,LOCAL,0,30,25.00,0,Sunday,January,01:38
7e7127f6-7d4b-410d-870d-481d99af0a45,2025-01-19,1,7,22.42,1,Recoger en tienda,16,LOCAL,0,30,56.00,1,Sunday,January,22:25
05438e0f-7a8c-48ae-a5dc-c68c7597cafa,2025-01-21,1,2,0.32,0,Recoger en tienda,8,LOCAL,0,30,47.00,1,Tuesday,January,00:19
3f695cb3-2cda-428a-8ecc-6511071cc92c,2025-01-21,1,2,21.87,0,Domicilio,8,ROJO GOMEZ,0,50,40.00,0,Tuesday,January,21:52
70a5d8db-0eca-40cb-87be-5fde4787a85d,2025-01-23,1,4,3.83,0,Domicilio,9,CENTRO,0,50,59.00,1,Thursday,January,03:50
895f7e27-3972-45e9-8e32-18a5babf1f59,2025-01-24,1,5,2.07,0,Domicilio,10,CHACATITLA,0,50,71.00,1,Friday,January,02:04
02b93301-9b12-4481-bb93-8c736605ed27,2025-01-25,1,6,4.18,1,Recoger,11,LOCAL,0,30,22.00,0,Saturday,January,04:11
993a1ffb-3206-454e-902a-58ebe012c068,2025-01-26,1,7,3.80,1,Mostrador,19,LOCAL,0,30,23.00,0,Sunday,January,03:48
cda8efb7-070b-4f65-865b-442f5b18c691,2025-01-27,1,1,3.03,0,Mostrador,17,LOCAL,0,30,20.00,0,Monday,January,03:02
b11621ad-d29c-46be-a8e1-0999208afbfe,2025-01-28,1,2,3.10,0,Recoger en tienda,7,LOCAL,0,30,20.00,0,Tuesday,January,03:06
2150f061-f5b3-45bf-8bfe-3bec06c04aee,2025-01-29,1,3,1.45,0,Recoger,7,LOCAL,0,30,25.00,0,Wednesday,January,01:27
dcdeb6be-feb7-4666-9427-46529f17552b,2025-01-30,1,4,1.22,0,Domicilio,9,CENTRO,0,50,39.00,0,Thursday,January,01:13
c073c203-86b4-47e9-bcea-6aff70d0c564,2025-01-31,1,5,0.83,0,Domicilio,9,CENTRO,0,50,39.00,0,Friday,January,00:50
3903a61f-8702-4aa0-8ae6-765ab9a0f2a1,2025-01-31,1,5,21.82,0,Mostrador,16,LOCAL,0,30,43.00,1,Friday,January,21:49
fe84c4c2-611f-4857-b0ba-2d6f2c3de3e4,2025-02-02,2,7,3.22,1,Domicilio,16,CHACATITLA,0,50,79.00,1,Sunday,February,03:13
e18b4919-4dae-496b-ace7-e63312e706ee,2025-02-03,2,1,4.18,0,Mostrador,15,LOCAL,0,30,56.00,1,Monday,February,04:11
d6b8012d-6f28-4bcf-8993-4362315d8b43,2025-02-04,2,2,2.92,0,Recoger en tienda,7,LOCAL,0,30,57.00,1,Tuesday,February,02:55
5a990c3f-d525-414d-a302-38f65e913ba2,2025-02-04,2,2,21.88,0,Mostrador,6,LOCAL,0,30,39.00,1,Tuesday,February,21:53
af658b61-3fd9-453d-8f2b-f78428cc8936,2025-02-05,2,3,21.23,0,Domicilio,9,CENTRO,0,50,63.00,1,Wednesday,February,21:14
e5edcb2b-36be-4925-8ea5-20d1dac45832,2025-02-06,2,4,18.40,0,Recoger,9,LOCAL,0,30,41.00,1,Thursday,February,18:24
e22ebbee-51a6-43bf-b322-3fcaa90f72ff,2025-02-08,2,6,1.37,1,Domicilio,9,LA LOMITA,0,50,43.00,0,Saturday,February,01:22
7a1f9148-9450-409f-8ad1-54b7ec9c4a58,2025-02-09,2,7,3.32,1,Mostrador,18,LOCAL,0,30,20.00,0,Sunday,February,03:19
d2289afd-294d-45fa-8d7f-f88929dc1c56,2025-02-10,2,1,4.85,0,Domicilio,17,ROJO GOMEZ,0,50,76.00,1,Monday,February,04:51
9b3e9c4e-6473-4ac0-abd9-dc48d4b40e27,2025-02-11,2,2,1.02,0,Recoger,6,LOCAL,0,30,20.00,0,Tuesday,February,01:01
dab163b1-25d3-4d81-b7b7-e2ab1733c686,2025-02-12,2,3,0.52,0,Domicilio,7,AVIACION,0,50,43.00,0,Wednesday,February,00:31
eeb97f52-1688-481c-8b64-dd019d4d0d07,2025-02-12,2,3,22.23,0,Recoger,10,LOCAL,0,30,60.00,1,Wednesday,February,22:14
533c1e89-bdae-4477-9d46-44c5bfe74f7a,2025-02-13,2,4,19.88,0,Recoger en tienda,6,LOCAL,0,30,20.00,0,Thursday,February,19:53
14d6ab02-fe0f-4125-9d69-c51d42ede149,2025-02-14,2,5,18.83,0,Domicilio,15,COLALAMBRE,0,50,63.00,1,Friday,February,18:50
c3eaca7d-50b8-4015-8bc3-66a7fc5ecd7c,2025-02-16,2,7,0.63,1,Recoger en tienda,13,LOCAL,0,30,25.00,0,Sunday,February,00:38
fba55554-40e7-41b9-ab2a-0ee746734e18,2025-02-17,2,1,0.35,0,Domicilio,13,CENTRO,0,50,39.00,0,Monday,February,00:21
a3097bf2-1c43-4333-9453-0dc002d7a2a0,2025-02-18,2,2,0.40,0,Recoger en tienda,8,LOCAL,0,30,55.00,1,Tuesday,February,00:24
c869ce10-6136-4975-836c-13fc0aebd921,2025-02-19,2,3,4.65,0,Mostrador,8,LOCAL,0,30,20.00,0,Wednesday,February,04:39
d72df027-3877-474e-b179-3ee3b92786df,2025-02-19,2,3,21.82,0,Recoger,10,LOCAL,0,30,20.00,0,Wednesday,February,21:49
77a15882-ef5a-4127-867d-8b85f33e70f1,2025-02-21,2,5,0.43,0,Recoger en tienda,6,LOCAL,0,30,20.00,0,Friday,February,00:26
773c09d4-3c4a-47ec-87f0-ee347aa862af,2025-02-22,2,6,1.03,1,Domicilio,13,PARQUE DE POBLAMIENTO,0,50,37.00,0,Saturday,February,01:02
9ade8412-df9a-46f2-90fb-b766098a0e21,2025-02-22,2,6,22.97,1,Domicilio,17,CENTRO,0,50,39.00,0,Saturday,February,22:58
29fe2b9e-4513-4359-ba03-258486693ea8,2025-02-24,2,1,0.50,0,Domicilio,15,TRES CRUCES,0,50,35.00,0,Monday,February,00:30
52be0f03-a8ab-49c7-a81f-729800858d16,2025-02-25,2,2,0.23,0,Recoger,7,LOCAL,0,30,20.00,0,Tuesday,February,00:14
009cd0d5-1fb3-456b-a19c-f0f3aef75280,2025-02-25,2,2,18.83,0,Domicilio,8,CENTRO,0,50,77.00,1,Tuesday,February,18:50
40b68b88-445d-4576-991c-92cb54b69906,2025-02-26,2,3,18.15,0,Recoger en tienda,13,LOCAL,0,30,20.00,0,Wednesday,February,18:09
5b7b00fd-e00b-4428-b934-1aef118c55ee,2025-02-27,2,4,19.55,0,Mostrador,12,LOCAL,0,30,22.00,0,Thursday,February,19:33
e4042ee1-a6c6-4366-a362-e3d7abd55063,2025-03-01,3,6,2.38,1,Recoger en tienda,15,LOCAL,0,30,52.00,1,Saturday,March,02:23
ffc022d2-ea20-4168-af91-f8ff9f3141bc,2025-03-02,3,7,3.82,1,Recoger en tienda,15,LOCAL,0,30,20.00,0,Sunday,March,03:49
bbc954f4-fe98-4740-a8eb-1f6b42b31404,2025-03-02,3,7,22.62,1,Recoger,11,LOCAL,0,30,20.00,0,Sunday,March,22:37
40bff1c9-0584-409c-9843-f1ce84fa6745,2025-03-04,3,2,0.75,0,Recoger,8,LOCAL,0,30,49.00,1,Tuesday,March,00:45
81b38fca-6c02-4c35-8b47-7f3151fd64b0,2025-03-05,3,3,1.18,0,Recoger,6,LOCAL,0,30,54.00,1,Wednesday,March,01:11
33737e49-67fb-423e-be87-c2650dd6874d,2025-03-06,3,4,3.47,0,Mostrador,14,LOCAL,0,30,20.00,0,Thursday,March,03:28
2629bc79-9375-48ae-a2da-ca2d08580360,2025-03-06,3,4,18.70,0,Recoger,13,LOCAL,0,30,25.00,0,Thursday,March,18:42
750da48d-be41-4e8a-9b87-c204e8672541,2025-03-08,3,6,4.30,1,Domicilio,16,PARQUE DE POBLAMIENTO,0,50,66.00,1,Saturday,March,04:18
69447091-9528-48eb-8ce9-c2d92889827b,2025-03-09,3,7,3.67,1,Domicilio,19,CENTRO,0,50,64.00,1,Sunday,March,03:40
8ef6cff3-bfe8-4d73-8a62-2ddaa6b7bd48,2025-03-09,3,7,21.40,1,Mostrador,19,LOCAL,0,30,20.00,0,Sunday,March,21:24
39822c8d-def6-4259-afbe-f4b2456557cf,2025-03-10,3,1,21.33,0,Domicilio,9,COLALAMBRE,0,50,38.00,0,Monday,March,21:20
e949a836-dc21-4ea9-ab4f-2655ec400502,2025-03-12,3,3,4.48,0,Domicilio,8,AVIACION,0,50,35.00,0,Wednesday,March,04:29
811a9b96-c60b-47f1-aff5-1de7a35285ea,2025-03-13,3,4,4.43,0,Recoger en tienda,9,LOCAL,0,30,20.00,0,Thursday,March,04:26
7b1fd758-f8c2-454e-9d6e-ddae49740473,2025-03-14,3,5,0.95,0,Mostrador,12,LOCAL,0,30,35.00,1,Friday,March,00:57
80671448-437c-4a3a-ae3b-666b3e5514b9,2025-03-14,3,5,20.75,0,Domicilio,12,AVIACION,0,50,65.00,1,Friday,March,20:45
ebff3e93-bfc8-4b23-b3a7-43ccf060176c,2025-03-16,3,7,1.88,1,Recoger en tienda,15,LOCAL,0,30,36.00,1,Sunday,March,01:53
209798cc-933a-44de-91fa-343cd61d0b36,2025-03-17,3,1,3.67,0,Recoger,15,LOCAL,0,30,20.00,0,Monday,March,03:40
4479329a-6fb4-4686-b8c9-9798db656272,2025-03-18,3,2,3.92,0,Recoger en tienda,8,LOCAL,0,30,25.00,0,Tuesday,March,03:55
234f14fc-3a8d-49a9-add0-e7688bdba297,2025-03-19,3,3,3.18,0,Domicilio,6,AVIACION,0,50,37.00,0,Wednesday,March,03:11
7dfea991-82b3-41b0-90f6-41f5ea02dfc5,2025-03-20,3,4,3.65,0,Domicilio,10,ROJO GOMEZ,0,50,63.00,1,Thursday,March,03:39
85d7a39f-ea35-44f7-95a8-4ccb890a3643,2025-03-20,3,4,19.78,0,Recoger en tienda,7,LOCAL,0,30,20.00,0,Thursday,March,19:47
1d06666d-ba1c-4229-89fe-218042bb3c77,2025-03-22,3,6,4.87,1,Domicilio,16,ROJO GOMEZ,0,50,45.00,0,Saturday,March,04:52
f0007593-dbd4-4b29-b2b2-90cc3b935b43,2025-03-22,3,6,20.42,1,Mostrador,16,LOCAL,0,30,41.00,1,Saturday,March,20:25
484725c7-9714-41a4-b265-57ecaeb9b117,2025-03-24,3,1,2.23,0,Domicilio,16,TRES CRUCES,0,50,36.00,0,Monday,March,02:14
c1bd8e38-40a7-4744-8875-09c2eee3c7b8,2025-03-25,3,2,1.60,0,Domicilio,8,TRES CRUCES,0,50,35.00,0,Tuesday,March,01:36
65a91569-2a85-463d-b492-629239c908f6,2025-03-25,3,2,22.73,0,Recoger en tienda,9,LOCAL,0,30,40.00,1,Tuesday,March,22:44
54d2feb3-75d1-47a8-b986-a2512720c1eb,2025-03-27,3,4,1.88,0,Mostrador,8,LOCAL,0,30,20.00,0,Thursday,March,01:53
54e2480b-9bdb-4d9d-a372-dd29d771f58a,2025-03-28,3,5,1.78,0,Recoger en tienda,7,LOCAL,0,30,56.00,1,Friday,March,01:47
f35742e3-e787-487c-9c16-9f521ac35d30,2025-03-29,3,6,3.47,1,Recoger en tienda,16,LOCAL,0,30,42.00,1,Saturday,March,03:28
754ed5ba-ccd7-4bf8-bb20-e1836dcbded8,2025-03-30,3,7,3.87,1,Recoger,14,LOCAL,0,30,50.00,1,Sunday,March,03:52
aaeb3754-5cdd-4b45-ab81-e246ce9c4794,2025-03-31,3,1,0.55,0,Recoger,15,LOCAL,0,30,20.00,0,Monday,March,00:33
cc51bb4d-85fa-411c-87db-26490f1fd97b,2025-04-01,4,2,2.30,0,Domicilio,6,TRES CRUCES,0,50,80.00,1,Tuesday,April,02:18
f3cdbb5c-2f47-4ca5-a58b-8ee045685aa4,2025-04-02,4,3,0.12,0,Domicilio,8,LA LOMITA,0,50,65.00,1,Wednesday,April,00:07
943ef32d-e8a1-431e-8c13-eb69b957e4b1,2025-04-03,4,4,0.68,0,Mostrador,9,LOCAL,0,30,45.00,1,Thursday,April,00:41
5760d23e-95ac-4ebc-9dd2-3faecb60bc88,2025-04-03,4,4,20.72,0,Recoger,12,LOCAL,0,30,54.00,1,Thursday,April,20:43
f939be3c-ec00-425e-889f-7ece1a4d6787,2025-04-05,4,6,4.67,1,Recoger,10,LOCAL,0,30,22.00,0,Saturday,April,04:40
5ff68651-c3c8-483c-986c-9af40bb617af,2025-04-06,4,7,0.25,1,Mostrador,15,LOCAL,0,30,23.00,0,Sunday,April,00:15
20b9b6a5-9377-42a7-8d79-066f9fc4fa0a,2025-04-06,4,7,20.22,1,Recoger,19,LOCAL,0,30,20.00,0,Sunday,April,20:13
40b41ee6-ef54-4483-bb41-66da4d81db40,2025-04-08,4,2,1.17,0,Recoger en tienda,7,LOCAL,0,30,40.00,1,Tuesday,April,01:10
78ec4ce8-4914-4d06-8db5-75a369ecc7d3,2025-04-09,4,3,4.93,0,Recoger en tienda,11,LOCAL,0,30,45.00,1,Wednesday,April,04:56
00868f39-a475-4a35-aa1b-fb74187f2946,2025-04-10,4,4,1.72,0,Recoger en tienda,10,LOCAL,0,30,20.00,0,Thursday,April,01:43
a72cb3a0-f400-467e-becb-b9a57aa9e010,2025-04-10,4,4,22.00,0,Domicilio,7,CHACATITLA,0,50,35.00,0,Thursday,April,22:00
6e7b12b5-3bf8-4197-a43c-5477a38f9abb,2025-04-11,4,5,19.53,0,Recoger,12,LOCAL,0,30,35.00,1,Friday,April,19:32
f5945f79-8f50-47a6-8c43-c19d81e2b43e,2025-04-13,4,7,0.95,1,Mostrador,20,LOCAL,0,30,44.00,1,Sunday,April,00:57
2bea9745-6150-4648-9eda-e28a9fc0c6db,2025-04-14,4,1,0.83,0,Domicilio,12,LA LOMITA,0,50,44.00,0,Monday,April,00:50
51f421f6-8849-4ae5-a051-ffe41fd6d261,2025-04-15,4,2,0.18,0,Recoger,8,LOCAL,0,30,22.00,0,Tuesday,April,00:11
38e7658f-e2ee-4b1f-b69c-cd0a74c5d3ab,2025-04-15,4,2,21.23,0,Mostrador,9,LOCAL,0,30,20.00,0,Tuesday,April,21:14
e2f57bd6-35f2-4116-821f-b50de278d7c4,2025-04-17,4,4,4.38,0,Recoger en tienda,10,LOCAL,0,30,20.00,0,Thursday,April,04:23
1e94c2d6-7285-471b-b4a4-06da926eaee0,2025-04-18,4,5,3.95,0,Recoger,12,LOCAL,0,30,20.00,0,Friday,April,03:57
9bec1f4e-7647-46ab-bce7-398c0021192d,2025-04-18,4,5,22.25,0,Recoger en tienda,17,LOCAL,0,30,20.00,0,Friday,April,22:15
599fa71f-8a12-4341-93c3-edeb15c49111,2025-04-20,4,7,4.15,1,Mostrador,21,LOCAL,0,30,60.00,1,Sunday,April,04:09
4380e247-2a51-4e01-8d9c-afe761a4197a,2025-04-21,4,1,3.98,0,Recoger en tienda,15,LOCAL,0,30,41.00,1,Monday,April,03:59
fd8dc3a1-e2cb-4cb2-a958-011b5afce175,2025-04-22,4,2,3.23,0,Recoger,8,LOCAL,0,30,21.00,0,Tuesday,April,03:14
977c0dfe-b949-4d45-bcbc-4296ca3419d9,2025-04-23,4,3,1.12,0,Recoger,6,LOCAL,0,30,20.00,0,Wednesday,April,01:07
686cf3f0-8794-4ad6-a2bf-80456fc52173,2025-04-23,4,3,19.45,0,Mostrador,9,LOCAL,0,30,22.00,0,Wednesday,April,19:27
7d66985b-fe5b-4ec2-bc4f-bec4da7b0058,2025-04-25,4,5,1.75,0,Domicilio,12,CHACATITLA,0,50,66.00,1,Friday,April,01:45
782013b5-ca06-4d1b-b48f-75fc3d24b337,2025-04-26,4,6,0.77,1,Domicilio,14,COLALAMBRE,0,50,36.00,0,Saturday,April,00:46
3a328013-cc9e-40e6-8dff-d4210571b24b,2025-04-27,4,7,0.30,1,Recoger en tienda,21,LOCAL,0,30,24.00,0,Sunday,April,00:18
18252e35-b6fd-41f8-a9f8-09354eed02c4,2025-04-27,4,7,18.08,1,Domicilio,19,CENTRO,0,50,39.00,0,Sunday,April,18:05
ffcbb227-5100-4c64-b13f-a7c579bc40bb,2025-04-29,4,2,4.20,0,Recoger en tienda,7,LOCAL,0,30,20.00,0,Tuesday,April,04:12
3350c18b-aeb3-4725-aa24-a4cc14bd602e,2025-04-30,4,3,3.32,0,Recoger en tienda,11,LOCAL,0,30,23.00,0,Wednesday,April,03:19
8aebc1c6-ea87-4a1e-b21b-5dad69a89a4c,2025-05-01,5,4,1.52,0,Recoger en tienda,12,LOCAL,0,30,21.00,0,Thursday,May,01:31
0f686f0a-9636-42a7-9c8d-2abac7f1ad80,2025-05-01,5,4,19.33,0,Recoger,11,LOCAL,0,30,25.00,0,Thursday,May,19:20
97983b42-cbfa-4c6f-97cd-3b8397353496,2025-05-03,5,6,1.00,1,Recoger en tienda,13,LOCAL,0,30,20.00,0,Saturday,May,01:00
2e007182-f963-4d73-bfa2-8a1c385aa13b,2025-05-04,5,7,2.65,1,Domicilio,20,LA LOMITA,0,50,42.00,0,Sunday,May,02:39
8d2092cd-663a-4a2e-ba12-19de76704af1,2025-05-04,5,7,19.37,1,Recoger en tienda,11,LOCAL,0,30,20.00,0,Sunday,May,19:22
4d6db9ea-8f52-4d52-b481-d966b3b65932,2025-05-05,5,1,21.07,0,Mostrador,5,LOCAL,0,30,40.00,1,Monday,May,21:04
bc6dce46-b299-4b30-b105-30af03d11226,2025-05-07,5,3,0.67,0,Recoger,9,LOCAL,0,30,50.00,1,Wednesday,May,00:40
3fce9d66-4d33-41c2-b28e-e5bd0dd8ed07,2025-05-07,5,3,21.33,0,Recoger,11,LOCAL,0,30,51.00,1,Wednesday,May,21:20
af7536d6-cab1-4e5f-9f95-ab7df0a64f81,2025-05-09,5,5,0.73,0,Recoger en tienda,13,LOCAL,0,30,20.00,0,Friday,May,00:44
52af870c-f9b7-49c9-b32f-ec36088d28c9,2025-05-09,5,5,22.85,0,Recoger,11,LOCAL,0,30,24.00,0,Friday,May,22:51
0bd447bf-eb5b-420c-afe5-5231c710d930,2025-05-11,5,7,4.38,1,Domicilio,15,CHACATITLA,0,50,39.00,0,Sunday,May,04:23
f8ca3be0-9e23-49e9-a549-6b718eec732a,2025-05-12,5,1,1.53,0,Domicilio,12,COLALAMBRE,0,50,36.00,0,Monday,May,01:32
1bfc8c69-f353-4e9b-b2ad-f3df0109cd30,2025-05-13,5,2,2.25,0,Domicilio,9,CHACATITLA,0,50,40.00,0,Tuesday,May,02:15
2dd103f2-6c4f-419e-a040-f36edc7f809d,2025-05-13,5,2,22.58,0,Recoger,6,LOCAL,0,30,24.00,0,Tuesday,May,22:35
4ebebaff-72ff-4fe7-8d9b-e32b20697656,2025-05-15,5,4,0.53,0,Domicilio,8,COLALAMBRE,0,50,37.00,0,Thursday,May,00:32
5728f0a5-4aff-40ed-bca5-ed4da9710cfe,2025-05-16,5,5,4.65,0,Domicilio,13,COLALAMBRE,0,50,41.00,0,Friday,May,04:39
d60f7449-e9fb-48f1-a336-d1bf48acc7e5,2025-05-17,5,6,2.12,1,Recoger en tienda,17,LOCAL,0,30,52.00,1,Saturday,May,02:07
e54a1932-131f-475d-a7ab-906d7ef55e3d,2025-05-18,5,7,2.68,1,Mostrador,21,LOCAL,0,30,20.00,0,Sunday,May,02:41
ceef1e4f-4cde-4a62-a6e0-c3d44a41e4ca,2025-05-18,5,7,18.77,1,Mostrador,11,LOCAL,0,30,53.00,1,Sunday,May,18:46
7d1b13a8-487e-4ace-b55d-46093c58034f,2025-05-20,5,2,4.22,0,Mostrador,9,LOCAL,0,30,46.00,1,Tuesday,May,04:13
455f9554-8466-4f8e-8541-7537a7a710ff,2025-05-21,5,3,3.02,0,Domicilio,11,CHACATITLA,0,50,44.00,0,Wednesday,May,03:01
5ee59055-d9be-4fbe-93ed-1b48d54e7fa8,2025-05-22,5,4,2.03,0,Mostrador,13,LOCAL,0,30,20.00,0,Thursday,May,02:02
54a56833-50e8-4dc6-989b-a8c1c5c6efbc,2025-05-22,5,4,20.97,0,Recoger,10,LOCAL,0,30,20.00,0,Thursday,May,20:58
62560272-64ae-4310-8f78-b304900ac951,2025-05-24,5,6,4.53,1,Domicilio,12,ROJO GOMEZ,0,50,74.00,1,Saturday,May,04:32
b382c201-5525-4de6-b524-a8fbd59e8167,2025-05-24,5,6,20.62,1,Domicilio,17,LA LOMITA,0,50,80.00,1,Saturday,May,20:37
