pedido_id,fecha_pedido,mes_num,dia_semana_num,hora_decimal,es_fin_semana,tipo_pedido,cantidad_items,zona_entrega,carga_trabajo,tiempo_prometido_min,tiempo_total_min,entrega_tarde
c84d78a7-b249-496a-bdb8-7e412d1a2c50,2024-05-25,5,6,23.17,1,Mostrador,1,LOCAL,0,30,19.0,0
af25f86c-a8cb-4cd2-8afd-26e9722d493b,2024-05-26,5,7,15.25,1,Recoger,5,LOCAL,0,30,37.0,1
54d01168-1822-40e7-964c-f11ed34a8407,2024-05-26,5,7,18.58,1,Mostrador,2,LOCAL,0,30,33.0,1
01e2cf0f-44c8-4a61-8e35-523d11e431f8,2024-05-26,5,7,19.08,1,Recoger,4,LOCAL,1,30,45.0,1
5f0719f0-7d7f-461e-a974-d8a43b4ded5d,2024-05-26,5,7,20.92,1,Recoger,4,LOCAL,0,30,45.0,1
ffeadb1c-0858-4016-b16e-aac4094f7b1f,2024-05-26,5,7,21.0,1,Domicilio,4,ROJO GOMEZ,1,50,63.0,1
69648b8b-2ada-4d8f-b84e-13e2200d455b,2024-05-26,5,7,21.67,1,Recoger,4,LOCAL,0,30,43.0,1
d9f7f5a2-a41d-4f4b-8d51-998731de1b91,2024-05-27,5,1,15.17,0,Domicilio,1,COLALAMBRE,0,50,31.0,0
1c8063bb-b11b-47b9-9255-c52a1d65fb0e,2024-05-27,5,1,23.75,0,Recoger en tienda,2,LOCAL,0,30,20.0,0
1e918c28-af67-4a19-878f-f649d8e659df,2024-05-28,5,2,18.83,0,Recoger en tienda,4,LOCAL,0,30,42.0,1
75940348-ee55-4e10-8029-a6a96c37c246,2024-05-28,5,2,22.08,0,Mostrador,2,LOCAL,0,30,25.0,0
e3ad55f6-6663-488d-a71c-0d52328c88d8,2024-05-29,5,3,14.0,0,Recoger en tienda,2,LOCAL,0,30,20.0,0
47e0ae90-b4e8-483a-938f-ee6d1601664b,2024-05-29,5,3,14.25,0,Recoger en tienda,4,LOCAL,1,30,30.0,0
c179a77b-07a4-47c1-9319-575b6fc738cd,2024-05-29,5,3,15.5,0,Domicilio,4,AVIACIÓN CIVIL,0,50,44.0,0
22a2c141-3809-48db-a2b5-36b3a7f9dc3b,2024-05-29,5,3,21.83,0,Domicilio,4,LA LOMITA,0,50,44.0,0
11220eeb-16db-4f82-9501-afe67246865a,2024-05-30,5,4,21.5,0,Domicilio,5,CENTRO,0,50,47.0,0
2df50fb7-8b50-423e-bc9e-95fcbf737153,2024-05-30,5,4,22.33,0,Mostrador,2,LOCAL,0,30,15.0,0
a186df35-3089-4934-a6b2-14567d19d8d5,2024-05-31,5,5,15.75,0,Mostrador,2,LOCAL,0,30,32.0,1
1fc0cfcf-f42b-4daf-a471-d6a515869f9c,2024-05-31,5,5,23.08,0,Domicilio,2,SANTA IRENE,0,50,33.0,0
5b65c23e-7e6b-4ea9-8ad3-0c0139fbf3db,2024-06-01,6,6,19.42,1,Domicilio,3,LA LOMITA,0,50,53.0,1
ebce1cc7-d656-4128-a8d8-6a61dec38829,2024-06-01,6,6,19.75,1,Recoger en tienda,3,LOCAL,1,30,40.0,1
9fde98ab-a0be-42cc-83dc-a86ae043f998,2024-06-01,6,6,20.0,1,Domicilio,4,LA LOMITA,1,50,53.0,1
2eecc716-2eed-48a0-8000-fb7cabe057b3,2024-06-01,6,6,20.08,1,Mostrador,6,LOCAL,2,30,49.0,1
d9b45877-e0ed-4721-b070-fa33089276fc,2024-06-02,6,7,15.75,1,Domicilio,1,SANTA IRENE,0,50,42.0,0
87a80143-137d-4e9e-a7d8-3d3e6e1c22fa,2024-06-02,6,7,19.58,1,Recoger en tienda,4,LOCAL,0,30,42.0,1
a01b91b6-9512-41c9-80c2-4f3a127cd8fa,2024-06-02,6,7,20.17,1,Recoger,2,LOCAL,0,30,28.0,0
db29fd65-5909-4858-bd8c-017ef8f95dff,2024-06-02,6,7,20.25,1,Mostrador,6,LOCAL,1,30,60.0,1
d48c9704-fa86-4f01-9801-60d33e55d397,2024-06-02,6,7,21.17,1,Domicilio,5,CENTRO,0,50,49.0,0
4e456fbf-d115-4718-a14e-ba63f7fdb41d,2024-06-04,6,2,13.33,0,Mostrador,4,LOCAL,0,30,34.0,1
a04958fb-493d-43ef-83b2-f6cac7e882a1,2024-06-04,6,2,16.33,0,Recoger,2,LOCAL,0,30,24.0,0
c24ebf95-22e0-4c62-b4f3-dba2439fe371,2024-06-04,6,2,17.75,0,Recoger en tienda,2,LOCAL,0,30,20.0,0
4fa1d3e7-43a1-4936-84a0-df7232942b3e,2024-06-04,6,2,23.83,0,Recoger,2,LOCAL,0,30,22.0,0
1b74d8ae-feb7-43cc-b83b-c0972f901a72,2024-06-05,6,3,19.17,0,Mostrador,4,LOCAL,0,30,43.0,1
1e82079f-db8a-4eae-9187-c626aee7e2aa,2024-06-05,6,3,21.25,0,Recoger,2,LOCAL,0,30,36.0,1
e6c7502f-3a4c-4ea3-be04-0422427e7bc8,2024-06-05,6,3,21.67,0,Domicilio,2,AVIACION,1,50,45.0,0
4b6651ff-d92c-4539-b35f-802f825fda26,2024-06-05,6,3,22.67,0,Recoger,3,LOCAL,0,30,26.0,0
ee49e36a-a673-4876-9c00-ccd91ea62944,2024-06-06,6,4,14.17,0,Recoger en tienda,1,LOCAL,0,30,15.0,0
4480701b-4f41-4054-9e79-59e9b6db674d,2024-06-06,6,4,21.08,0,Recoger en tienda,3,LOCAL,0,30,40.0,1
49b9163b-fda6-441e-97c2-859932ba418e,2024-06-07,6,5,18.25,0,Domicilio,2,ROJO GOMEZ,0,50,46.0,0
e8b702d2-31b1-4a77-99be-9a40fa4dbc3a,2024-06-07,6,5,19.08,0,Domicilio,3,LA LOMITA,0,50,49.0,0
7f5944eb-368f-4992-bea9-fc8ac84a2139,2024-06-07,6,5,19.5,0,Domicilio,2,SANTA IRENE,1,50,51.0,1
edd8b49d-1e53-4aee-8b7f-187e4635ef3b,2024-06-08,6,6,19.33,1,Recoger en tienda,5,LOCAL,0,30,51.0,1
fe5808be-eed7-446c-a578-21d34e6b2833,2024-06-08,6,6,20.42,1,Mostrador,2,LOCAL,0,30,29.0,0
721f5fde-8f66-484f-8c1e-20890c0fe72e,2024-06-08,6,6,23.33,1,Recoger,1,LOCAL,0,30,27.0,0
c9aa58ba-c9c2-49cf-a142-cf5b3d60c929,2024-06-09,6,7,17.0,1,Domicilio,1,TODOS POR HIDALGO,0,50,32.0,0
dad2f9b5-41ca-4467-be09-465922e4e28c,2024-06-09,6,7,18.25,1,Domicilio,3,TODOS POR HIDALGO,0,50,51.0,1
36bf840a-88fc-4927-bfaa-69b130487768,2024-06-09,6,7,18.42,1,Recoger,4,LOCAL,1,30,44.0,1
31d76608-cc1d-4871-8907-bc875060d1d2,2024-06-09,6,7,21.42,1,Domicilio,6,TODOS POR HIDALGO,0,50,65.0,1
e81c5250-0615-4137-8750-d24de66851c3,2024-06-10,6,1,16.25,0,Domicilio,2,LA LOMITA,0,50,35.0,0
e4cfb1fb-d462-4213-9924-b1acb5144831,2024-06-10,6,1,18.58,0,Recoger,3,LOCAL,0,30,33.0,1
b251d41f-dcf3-424e-83d5-ab6189130a4b,2024-06-10,6,1,19.75,0,Recoger,3,LOCAL,0,30,37.0,1
19cdc341-3fee-4bc8-9e99-136a5dadc21a,2024-06-10,6,1,19.75,0,Domicilio,2,PARQUE DE POBLAMIENTO,1,50,46.0,0
e522c77c-761f-4ab8-b2fc-04f52d6029c9,2024-06-10,6,1,22.58,0,Domicilio,2,SANTA IRENE,0,50,35.0,0
73173ac9-19c6-400d-82e8-1662c8ba6983,2024-06-10,6,1,22.92,0,Recoger en tienda,1,LOCAL,1,30,18.0,0
ba806d64-2a18-404f-971a-7d5c04d27dc3,2024-06-11,6,2,19.08,0,Recoger,2,LOCAL,0,30,41.0,1
d013d455-313f-43d4-8213-440f2b44d0fb,2024-06-11,6,2,21.92,0,Domicilio,2,TRES CRUCES,0,50,36.0,0
9038ea22-50d3-4e26-b7b7-e188c0a1c766,2024-06-11,6,2,23.08,0,Recoger,2,LOCAL,0,30,26.0,0
9d4d7761-f789-467e-ad74-ee6c195fca93,2024-06-12,6,3,20.75,0,Recoger,5,LOCAL,0,30,33.0,1
4229e66e-0690-486b-bae2-0472e8b03a10,2024-06-12,6,3,21.92,0,Domicilio,1,ROJO GOMEZ,0,50,43.0,0
348869c8-40ae-46c5-a6b9-8370793e3a29,2024-06-12,6,3,22.58,0,Domicilio,1,LOS CANTORES,0,50,41.0,0
1ac1da96-29cc-4928-ad88-2d11c348f9d8,2024-06-13,6,4,13.5,0,Domicilio,4,ROJO GOMEZ,0,50,52.0,1
1326aaaf-3a6b-47c2-afaf-539c12cb4f84,2024-06-13,6,4,19.67,0,Domicilio,4,TRES CRUCES,0,50,57.0,1
6fd864c4-18c5-4f31-bbc7-057b79d372ec,2024-06-13,6,4,20.25,0,Recoger en tienda,3,LOCAL,0,30,38.0,1
834a3b8c-fcf5-480a-8ed5-149e40b129cf,2024-06-13,6,4,22.42,0,Domicilio,3,AVIACION,0,50,34.0,0
106e314b-9a2c-4345-8d89-9532890a2008,2024-06-13,6,4,22.5,0,Domicilio,1,AVIACIÓN CIVIL,1,50,27.0,0
9ccb23b4-9aad-47db-8f76-d363a1cc8fe6,2024-06-14,6,5,18.33,0,Recoger en tienda,5,LOCAL,0,30,47.0,1
9431e2a5-dbb7-4ed2-a84b-ed060b8aebb3,2024-06-14,6,5,19.25,0,Recoger en tienda,1,LOCAL,0,30,28.0,0
e76d3ea9-4508-4845-9781-cbdf90dedeff,2024-06-14,6,5,19.92,0,Domicilio,1,TRES CRUCES,0,50,39.0,0
0ffe4b15-612c-4f3f-96d7-1d6bbd4bc7cb,2024-06-14,6,5,21.08,0,Mostrador,1,LOCAL,0,30,38.0,1
4462e54b-b04c-47eb-a15a-b9bc192624e1,2024-06-15,6,6,15.42,1,Mostrador,1,LOCAL,0,30,21.0,0
9e1cc96f-bab6-4891-9915-ede22b2f61ea,2024-06-15,6,6,15.58,1,Recoger,3,LOCAL,1,30,37.0,1
0217a235-94b6-4dee-b9fb-7f6a6346fe56,2024-06-15,6,6,20.83,1,Domicilio,5,SANTA IRENE,0,50,53.0,1
487d17a1-a03e-4590-99dc-eb5ffd17e967,2024-06-16,6,7,15.33,1,Domicilio,3,TRES CRUCES,0,50,49.0,0
2fd56653-a01e-415b-927d-75f0f9a9b439,2024-06-16,6,7,17.33,1,Recoger en tienda,2,LOCAL,0,30,25.0,0
fbe7d7df-3af5-4103-9c77-e946bac0900e,2024-06-16,6,7,19.17,1,Recoger en tienda,5,LOCAL,0,30,44.0,1
aeb2d825-dc45-4c88-826c-e98885bb66d7,2024-06-16,6,7,23.58,1,Recoger en tienda,4,LOCAL,0,30,30.0,0
d35e8b6c-2c00-4876-ba51-115f4deb8af3,2024-06-17,6,1,13.08,0,Domicilio,3,COLALAMBRE,0,50,41.0,0
b0337361-9194-4501-871d-9f22cbd5ee81,2024-06-17,6,1,18.25,0,Recoger,2,LOCAL,0,30,30.0,0
810b3f5d-3ad7-4f8e-94ef-10911ac11f23,2024-06-17,6,1,18.42,0,Domicilio,4,PARQUE DE POBLAMIENTO,1,50,59.0,1
255f15d0-ad6e-4df2-ba9c-10d89ea360fc,2024-06-17,6,1,20.92,0,Domicilio,1,LA LOMITA,0,50,37.0,0
3ce7c8e1-7a32-4d7a-8cdf-9fef7836b016,2024-06-17,6,1,23.17,0,Domicilio,2,AVIACIÓN CIVIL,0,50,35.0,0
b359dde3-bba0-448f-9e64-a17957dc7ad3,2024-06-18,6,2,18.75,0,Mostrador,3,LOCAL,0,30,38.0,1
c3fa8a64-a7ac-43cd-8e3b-05b9485a54dc,2024-06-18,6,2,19.67,0,Mostrador,2,LOCAL,0,30,34.0,1
beeb4f99-5b47-4309-b5db-c7ff4a0193a7,2024-06-18,6,2,21.42,0,Domicilio,7,AVIACION,0,50,68.0,1
c102c849-a9e3-4b03-bf38-aab952720d87,2024-06-19,6,3,16.83,0,Mostrador,2,LOCAL,0,30,15.0,0
6bdbda54-b35e-43fd-a24a-75d1dc10b4fa,2024-06-19,6,3,20.58,0,Recoger,1,LOCAL,0,30,25.0,0
ab97da35-42a9-4907-b25f-315ec77b06b2,2024-06-19,6,3,21.0,0,Recoger en tienda,3,LOCAL,1,30,36.0,1
93b980e0-7fbd-4bcc-aa5b-70518d75ae20,2024-06-19,6,3,22.42,0,Recoger en tienda,2,LOCAL,0,30,20.0,0
894e4667-d81a-4cf3-aac4-ba64a666e82e,2024-06-19,6,3,22.67,0,Recoger en tienda,1,LOCAL,1,30,19.0,0
bc2714fb-bfc3-45b8-bdf3-8e21dc73571c,2024-06-20,6,4,15.25,0,Domicilio,6,CHACATITLA,0,50,54.0,1
8920db70-2e28-40bc-b132-55e87f90c25c,2024-06-20,6,4,16.58,0,Recoger,1,LOCAL,0,30,17.0,0
0dae64e9-c742-4b5a-9428-6a8b1acc7cae,2024-06-20,6,4,18.17,0,Recoger,2,LOCAL,0,30,27.0,0
8460777d-c137-4b01-8204-b156c3ece065,2024-06-20,6,4,20.75,0,Domicilio,2,COLALAMBRE,0,50,42.0,0
3d45f1d1-6323-4027-a5e7-e9ed038f09ec,2024-06-21,6,5,16.83,0,Recoger en tienda,2,LOCAL,0,30,30.0,0
81864141-fe2c-4f38-b678-1291896e8ecc,2024-06-21,6,5,23.83,0,Domicilio,1,AVIACION,0,50,28.0,0
c8c29b90-b1a5-4c0e-a0db-d7edc18d62b8,2024-06-23,6,7,18.17,1,Recoger,3,LOCAL,0,30,41.0,1
d33f8d23-2f26-4c5c-aeda-6ff59d4be42f,2024-06-23,6,7,20.67,1,Mostrador,7,LOCAL,0,30,54.0,1
f5d2eabf-d821-457b-a3d3-be47918efd09,2024-06-24,6,1,15.58,0,Recoger en tienda,2,LOCAL,0,30,22.0,0
a88a1c35-8cec-4081-94d5-e36c92eebb57,2024-06-24,6,1,19.25,0,Recoger en tienda,1,LOCAL,0,30,24.0,0
4d0028fb-9cbd-4d6f-809c-48df6a527180,2024-06-24,6,1,21.75,0,Domicilio,2,ROJO GOMEZ,0,50,54.0,1
a98ce746-1180-4f01-ae05-171c65693aa8,2024-06-25,6,2,22.42,0,Domicilio,2,LA LOMITA,0,50,39.0,0
0dc65b18-54e3-484b-bb45-7909526507fb,2024-06-26,6,3,21.33,0,Domicilio,2,CHACATITLA,0,50,44.0,0
dca89863-e064-493c-bb58-d8c2b5b22e22,2024-06-26,6,3,21.67,0,Domicilio,2,COLALAMBRE,1,50,37.0,0
e13b0f5d-2160-4974-9fe6-f409dccd0839,2024-06-27,6,4,17.83,0,Domicilio,5,CHACATITLA,0,50,45.0,0
7af7a3f1-a885-4642-9c89-5254389ab2a3,2024-06-27,6,4,22.92,0,Domicilio,1,CENTRO,0,50,28.0,0
a618ccd1-f81f-49b0-8773-f5da36a76109,2024-06-28,6,5,22.25,0,Recoger,1,LOCAL,0,30,23.0,0
3a91853f-48ec-4aee-8cbc-48d20f932772,2024-06-29,6,6,17.17,1,Domicilio,5,PARQUE DE POBLAMIENTO,0,50,48.0,0
895521e6-aeaf-4d8a-83c4-53583acb1ce2,2024-06-29,6,6,21.25,1,Mostrador,5,LOCAL,0,30,44.0,1
5ab148d5-06e4-4306-b898-e7ecaaca733c,2024-06-29,6,6,23.75,1,Recoger,4,LOCAL,0,30,43.0,1
637494e8-4952-4e9e-8d7e-77a19a1bca2f,2024-06-30,6,7,18.25,1,Mostrador,3,LOCAL,0,30,29.0,0
e87196de-dd93-4e95-b399-9a75afbe4c64,2024-06-30,6,7,18.42,1,Domicilio,6,TRES CRUCES,1,50,71.0,1
c9a98885-0fbb-44d2-91d1-ab76b465fb23,2024-06-30,6,7,19.83,1,Domicilio,1,TRES CRUCES,0,50,45.0,0
ed603fb9-d18f-494c-bd68-be21db8c687f,2024-06-30,6,7,21.58,1,Recoger en tienda,5,LOCAL,0,30,34.0,1
484bd778-77ed-4603-8108-edf61f0fa981,2024-06-30,6,7,23.58,1,Recoger,3,LOCAL,0,30,34.0,1
750e38a1-ba2d-4083-9a91-47b0ec264933,2024-07-01,7,1,18.25,0,Domicilio,7,ROJO GOMEZ,0,50,72.0,1
3925ff22-b625-4c77-8868-c8027564775c,2024-07-01,7,1,19.75,0,Domicilio,2,COLALAMBRE,0,50,42.0,0
8896ec51-11d7-4284-90f6-00bc920e5c57,2024-07-02,7,2,13.08,0,Recoger en tienda,2,LOCAL,0,30,19.0,0
83859781-bcd7-42c4-b1c1-366f9fe868e0,2024-07-02,7,2,18.08,0,Domicilio,1,LOS CANTORES,0,50,38.0,0
3b679f16-65cc-465f-b518-1ebb889476ba,2024-07-02,7,2,19.42,0,Domicilio,1,SANTA IRENE,0,50,37.0,0
8a302378-f443-4ca9-8064-e1b3d4ad06ab,2024-07-03,7,3,13.42,0,Recoger en tienda,1,LOCAL,0,30,15.0,0
1ad014b5-902b-4f3a-9029-bdf41bbda8ef,2024-07-03,7,3,20.33,0,Recoger,1,LOCAL,0,30,22.0,0
20e66b1f-6e0c-4331-9676-b8971d77e00d,2024-07-03,7,3,21.0,0,Mostrador,1,LOCAL,0,30,27.0,0
e283e4d2-c683-47d8-97d9-d23308b62545,2024-07-04,7,4,19.25,0,Recoger,1,LOCAL,0,30,27.0,0
33ac19fc-ac0f-49aa-96ff-e00844cc19b1,2024-07-04,7,4,21.83,0,Recoger en tienda,2,LOCAL,0,30,30.0,0
10656ed1-0eaa-475b-9fe1-7d35d48fcdf7,2024-07-05,7,5,14.92,0,Domicilio,4,LOS CANTORES,0,50,40.0,0
3d13056e-af79-4754-8a42-2d2bee0170bd,2024-07-05,7,5,20.42,0,Recoger,3,LOCAL,0,30,30.0,0
c1a9cb52-8d67-48b3-b11e-25b5b54bbb62,2024-07-06,7,6,20.58,1,Recoger en tienda,3,LOCAL,0,30,32.0,1
c3344066-20a3-481f-8912-c65f5be57d4a,2024-07-07,7,7,16.83,1,Mostrador,6,LOCAL,0,30,39.0,1
425c69d5-f05a-4217-ba97-d757fbe17757,2024-07-07,7,7,19.83,1,Mostrador,3,LOCAL,0,30,45.0,1
eaf61143-d20d-4c04-9503-3b2d85fe6802,2024-07-07,7,7,22.25,1,Mostrador,1,LOCAL,0,30,19.0,0
9a74ece7-6e6c-4c55-9c0d-1ab8c251d4e0,2024-07-08,7,1,13.92,0,Domicilio,2,LA LOMITA,0,50,32.0,0
3169913c-8945-4b02-ba10-fbdc70a7ad21,2024-07-08,7,1,16.17,0,Recoger,3,LOCAL,0,30,24.0,0
2c379af3-d2fe-46d1-85af-6a53c9e0499d,2024-07-08,7,1,21.08,0,Recoger,3,LOCAL,0,30,28.0,0
15872ba0-9367-4f53-b29f-9964a8d56274,2024-07-09,7,2,14.75,0,Domicilio,4,TRES CRUCES,0,50,42.0,0
7b8ef0f9-5d07-4db3-be57-6478d8532c6b,2024-07-09,7,2,18.92,0,Mostrador,1,LOCAL,0,30,27.0,0
ef10579a-6f5b-42e7-9717-e033d8ca54dd,2024-07-09,7,2,21.75,0,Mostrador,2,LOCAL,0,30,32.0,1
5c7f0d4d-e051-44f9-9f7f-ed0ecee7d143,2024-07-09,7,2,21.83,0,Domicilio,4,PARQUE DE POBLAMIENTO,1,50,58.0,1
c74ae057-bb6d-4b57-822a-1b063000a7be,2024-07-10,7,3,15.25,0,Domicilio,1,COLALAMBRE,0,50,37.0,0
36dd3b55-f5a8-4a06-8e13-4fc408b3f225,2024-07-10,7,3,16.83,0,Recoger,6,LOCAL,0,30,37.0,1
878c5934-9750-4790-9e88-105365595854,2024-07-10,7,3,23.42,0,Domicilio,1,AVIACIÓN CIVIL,0,50,30.0,0
a6f8c376-bab5-4f44-9a2c-e7ea75732800,2024-07-10,7,3,23.92,0,Domicilio,2,CHACATITLA,1,50,39.0,0
31a65bd3-c209-43c7-bfb8-532dc89d2e4f,2024-07-11,7,4,14.0,0,Domicilio,3,LA LOMITA,0,50,47.0,0
b3126625-847b-431e-9ad3-979d01e89bd1,2024-07-12,7,5,16.83,0,Domicilio,1,SANTA IRENE,0,50,34.0,0
9354c066-e355-4c90-9914-4fc158f83443,2024-07-12,7,5,16.92,0,Domicilio,1,TRES CRUCES,1,50,36.0,0
72b5e822-cdb4-4e31-bd90-f162b2613ef3,2024-07-12,7,5,20.67,0,Domicilio,6,PARQUE DE POBLAMIENTO,0,50,61.0,1
4ed9aa4c-efb6-4ad5-9b37-cbf68f308a4d,2024-07-12,7,5,21.5,0,Domicilio,1,TODOS POR HIDALGO,0,50,43.0,0
0bc5dd81-54b1-423e-b7c5-9a442b35b55f,2024-07-13,7,6,15.42,1,Recoger,6,LOCAL,0,30,39.0,1
a909847a-3bbd-46be-99dd-d8d455142e34,2024-07-13,7,6,19.0,1,Domicilio,2,ROJO GOMEZ,0,50,52.0,1
b18f7fec-302e-42ba-837a-391138af8e06,2024-07-13,7,6,19.42,1,Recoger,5,LOCAL,1,30,52.0,1
7c50ce1e-8f22-44dc-a5f3-08cc0e07fab0,2024-07-13,7,6,22.58,1,Domicilio,1,AVIACIÓN CIVIL,0,50,36.0,0
8503842b-6a72-449a-a683-e82e4c76f26f,2024-07-14,7,7,15.75,1,Recoger,2,LOCAL,0,30,30.0,0
d0aaaeb9-2fe9-4227-97ae-eaf1ed38ba72,2024-07-15,7,1,13.25,0,Mostrador,3,LOCAL,0,30,25.0,0
f5b5c0ce-5bff-4315-9daf-3f938ccebf0e,2024-07-16,7,2,15.0,0,Domicilio,1,LA LOMITA,0,50,25.0,0
48bedfc7-fa6d-47c9-bf8b-70b8f882bc85,2024-07-16,7,2,18.0,0,Domicilio,2,AVIACION,0,50,44.0,0
edddcf86-37f2-4b04-beed-830b59b3c807,2024-07-17,7,3,18.0,0,Domicilio,2,ROJO GOMEZ,0,50,52.0,1
6b97f6e8-c185-41c9-a323-2211400cf349,2024-07-17,7,3,19.5,0,Mostrador,2,LOCAL,0,30,23.0,0
df638af2-2195-4565-8240-d0b84647f189,2024-07-17,7,3,20.25,0,Recoger,2,LOCAL,0,30,26.0,0
bcfc266c-a217-4887-8b10-33600c853e36,2024-07-19,7,5,18.75,0,Domicilio,2,PARQUE DE POBLAMIENTO,0,50,47.0,0
da76df3e-1e82-4345-ad76-730e808dac90,2024-07-19,7,5,19.25,0,Domicilio,2,CENTRO,1,50,39.0,0
cc0c8876-6261-485a-9c5e-a14a798303b1,2024-07-20,7,6,14.5,1,Recoger,2,LOCAL,0,30,21.0,0
dee3af39-62b7-4c24-b1d4-a5b09fe16a7e,2024-07-20,7,6,16.58,1,Domicilio,3,COLALAMBRE,0,50,46.0,0
01427184-13c1-499a-842d-da5577bbcfa9,2024-07-20,7,6,18.75,1,Recoger,2,LOCAL,0,30,31.0,1
aab9c2aa-806f-48b5-9e6b-0e96cd79fad7,2024-07-20,7,6,19.17,1,Domicilio,6,COLALAMBRE,1,50,70.0,1
26903143-2aae-4839-bbf3-46765090c767,2024-07-20,7,6,19.58,1,Domicilio,2,PARQUE DE POBLAMIENTO,1,50,56.0,1
3532d825-f2f1-478e-bef8-20e921d178ea,2024-07-21,7,7,19.33,1,Recoger,5,LOCAL,0,30,47.0,1
aa3bd60e-bff0-47e2-9f98-1ae457b0fd96,2024-07-21,7,7,19.83,1,Recoger,4,LOCAL,1,30,49.0,1
76dbb1dd-0f78-437b-88c3-fd1c9f10d734,2024-07-21,7,7,21.83,1,Recoger,2,LOCAL,0,30,29.0,0
3abda300-8a65-4091-85e9-4bff4dfdc8cc,2024-07-21,7,7,22.17,1,Mostrador,5,LOCAL,1,30,42.0,1
161ccf6d-5096-4976-92d2-ddb585fa728e,2024-07-21,7,7,22.17,1,Mostrador,4,LOCAL,2,30,36.0,1
ebd8cd96-7438-4744-a8b4-8aeb7a9eedbb,2024-07-22,7,1,18.58,0,Recoger en tienda,5,LOCAL,0,30,39.0,1
7e110f90-1682-438e-9552-21c85088ba6b,2024-07-22,7,1,23.33,0,Domicilio,1,AVIACION,0,50,33.0,0
725ba8cd-b01b-4c84-98de-523393ef663f,2024-07-23,7,2,22.25,0,Domicilio,6,AVIACIÓN CIVIL,0,50,54.0,1
b3e257de-06c4-4570-86c1-5c26a1347987,2024-07-24,7,3,14.0,0,Domicilio,3,LOS CANTORES,0,50,43.0,0
b4a31336-5026-42c1-bd5d-8a31f99d3aad,2024-07-24,7,3,18.83,0,Recoger en tienda,5,LOCAL,0,30,39.0,1
86355474-47f8-440d-9881-36c489e60452,2024-07-25,7,4,20.75,0,Recoger en tienda,6,LOCAL,0,30,44.0,1
90d8928c-9ca9-498e-b39c-6e2ba466b997,2024-07-26,7,5,18.67,0,Domicilio,3,PARQUE DE POBLAMIENTO,0,50,44.0,0
58740263-cba4-4c83-a7e5-33e7bc15dc91,2024-07-26,7,5,21.0,0,Domicilio,3,SANTA IRENE,0,50,46.0,0
a3c4d343-9db6-4966-851e-c42087a4e2f9,2024-07-27,7,6,14.0,1,Domicilio,3,TODOS POR HIDALGO,0,50,43.0,0
2d60cbc3-2913-455f-96a1-87a90b86d9b7,2024-07-27,7,6,14.83,1,Recoger,6,LOCAL,0,30,43.0,1
9781c471-ad17-4b2c-b67d-e59b96801e02,2024-07-27,7,6,19.58,1,Domicilio,2,SANTA IRENE,0,50,48.0,0
1a778403-248f-4823-8fc6-854b6da306d0,2024-07-27,7,6,21.5,1,Domicilio,3,CENTRO,0,50,45.0,0
d1667e58-398e-490f-b2dc-9c8fbead00f7,2024-07-28,7,7,17.25,1,Domicilio,2,TRES CRUCES,0,50,45.0,0
b22d5444-12d6-4088-82c3-12e4739868bc,2024-07-28,7,7,17.33,1,Domicilio,6,SANTA IRENE,1,50,64.0,1
c41d8387-440c-4821-91d9-17b6fe333e8a,2024-07-28,7,7,20.92,1,Recoger en tienda,3,LOCAL,0,30,33.0,1
c215ea6e-3a54-4583-88f3-de26289ff763,2024-07-28,7,7,21.42,1,Mostrador,7,LOCAL,1,30,58.0,1
f03c3362-2c0a-4aa0-b7da-eb490c78de38,2024-07-28,7,7,22.08,1,Domicilio,1,CHACATITLA,0,50,31.0,0
ee1d87a1-8a38-4c58-986e-e8db59dc9f35,2024-07-28,7,7,23.17,1,Domicilio,1,ROJO GOMEZ,0,50,40.0,0
0f075f21-c60d-4093-b9ee-3be1f71a9233,2024-07-29,7,1,16.67,0,Domicilio,6,CHACATITLA,0,50,61.0,1
4e51ac02-a34c-49ea-bdd3-e129f2c3edd5,2024-07-29,7,1,19.67,0,Domicilio,2,LOS CANTORES,0,50,46.0,0
09778321-ee1e-4ebc-af1f-789b6a8b24e5,2024-07-30,7,2,13.0,0,Recoger,3,LOCAL,0,30,20.0,0
bb07f57b-b7b3-41e7-ba4e-5d5dbc044852,2024-07-30,7,2,18.92,0,Domicilio,3,LA LOMITA,0,50,47.0,0
9e7d606d-3b40-4f92-a2b4-7dfac8ba981e,2024-07-31,7,3,19.0,0,Domicilio,1,TRES CRUCES,0,50,44.0,0
3c8f0da7-f9a5-46e5-bd35-c5f0e609145d,2024-07-31,7,3,23.83,0,Domicilio,5,CHACATITLA,0,50,45.0,0
06d82d0b-28d0-4f82-90f8-7a405dbf7d33,2024-08-01,8,4,16.33,0,Mostrador,3,LOCAL,0,30,27.0,0
6553d1d1-a9a4-4da8-99d9-e0e8e86540be,2024-08-01,8,4,19.0,0,Domicilio,4,TODOS POR HIDALGO,0,50,59.0,1
a803676e-65ba-4cdc-9a7c-927c5363c2dd,2024-08-01,8,4,23.08,0,Mostrador,2,LOCAL,0,30,19.0,0
a331fd7c-64ba-4d96-b0c1-0f95d36e892b,2024-08-02,8,5,17.25,0,Domicilio,1,TODOS POR HIDALGO,0,50,37.0,0
